merchant_id,merchant_name,merchant_category,merchant_city,merchant_city_tier,is_active
MER01620,Sule Sweet Shop,Food & Beverage,Bangalore,Tier1,1
MER01621,Kata Appliances,Electronics,Kolkata,Tier1,1
MER01622,Narayan Clinic,Healthcare,Guwahati,Tier3,1
MER01623,Sridhar Beauty Parlour,Salon & Wellness,Meerut,Tier3,0
MER01624,Barad Motor Insurance,Insurance,Nashik,Tier2,1
MER01625,Mital Sweet Shop,Food & Beverage,Ranchi,Tier2,1
MER01626,Dewan Inn,Hotel & Lodging,Mysore,Tier3,1
MER01627,Thaker Policy Bazaar,Insurance,Chennai,Tier1,1
MER01628,Sarkar Boutique,Clothing & Fashion,Ahmedabad,Tier1,1
MER01629,Wali Diagnostic Lab,Healthcare,Indore,Tier2,1
MER01630,Barad Amazon,E-commerce,Kolkata,Tier1,1
MER01631,Mand Dhaba,Food & Beverage,Mysore,Tier3,1
MER01632,Basak Myntra,E-commerce,Amritsar,Tier3,1
MER01633,Sharma General Store,Grocery,Bhopal,Tier2,1
MER01634,Sinha Fresh Mart,Grocery,Lucknow,Tier2,1
MER01635,Palan Tiffin Center,Food & Beverage,Gorakhpur,Tier3,1
MER01636,Mishra Sweet Shop,Food & Beverage,Delhi,Tier1,1
MER01637,Varty Indian Oil,Fuel,Mumbai,Tier1,1
MER01638,Tara Clinic,Healthcare,Chennai,Tier1,1
MER01639,Kar Tiffin Center,Food & Beverage,Agra,Tier2,1
MER01640,Kulkarni Kirana Store,Grocery,Mumbai,Tier1,1
MER01641,Sharma Metro Card,Auto & Transport,Bangalore,Tier1,1
MER01642,Dugar Medical Store,Healthcare,Ahmedabad,Tier1,1
MER01643,Nanda Restaurant,Food & Beverage,Bangalore,Tier1,1
MER01644,Balay Ola,Auto & Transport,Agra,Tier2,1
MER01645,Golla Flipkart,E-commerce,Madurai,Tier2,1
MER01646,Misra Cafe,Food & Beverage,Vadodara,Tier2,0
MER01647,Mand Uber,Auto & Transport,Bikaner,Tier3,1
MER01648,Oommen Lodge,Hotel & Lodging,Kolkata,Tier1,1
MER01649,Ranganathan Clinic,Healthcare,Mumbai,Tier1,1
MER01650,Palla Friend Transfer,P2P Transfer,Allahabad,Tier3,1
MER01651,Bhagat Dhaba,Food & Beverage,Surat,Tier2,1
MER01652,Grover Sweet Shop,Food & Beverage,Indore,Tier2,1
MER01653,Wason Spa,Salon & Wellness,Surat,Tier2,1
MER01654,Rana Fresh Mart,Grocery,Patna,Tier2,1
MER01655,Sahota Travel Agency,Travel,Mumbai,Tier1,1
MER01656,Gokhale Zerodha,Investment,Mumbai,Tier1,1
MER01657,Sharaf Pharmacy,Healthcare,Mumbai,Tier1,1
MER01658,Johal Fresh Mart,Grocery,Delhi,Tier1,1
MER01659,Korpal Appliances,Electronics,Surat,Tier2,1
MER01660,Baral Hospital,Healthcare,Vadodara,Tier2,1
MER01661,Johal Sweet Shop,Food & Beverage,Hyderabad,Tier1,1
MER01662,Bhasin Health Insurance,Insurance,Delhi,Tier1,1
MER01663,Bahri Gaming Zone,Entertainment,Mumbai,Tier1,1
MER01664,Nori Cafe,Food & Beverage,Ahmedabad,Tier1,1
MER01665,Suresh Cab Service,Travel,Mumbai,Tier1,1
MER01666,Brahmbhatt Health Insurance,Insurance,Faridabad,Tier3,1
MER01667,Vasa Zerodha,Investment,Ahmedabad,Tier1,1
MER01668,Soman Clinic,Healthcare,Kanpur,Tier2,1
MER01669,Murty Fuel Station,Fuel,Hyderabad,Tier1,1
MER01670,Lall Daily Needs,Grocery,Coimbatore,Tier2,1
MER01671,Kuruvilla Biryani House,Food & Beverage,Bangalore,Tier1,1
MER01672,Trivedi Stock Broker,Investment,Nagpur,Tier2,1
MER01673,Lall Spa,Salon & Wellness,Agra,Tier2,1
MER01674,Gulati Flipkart,E-commerce,Aurangabad,Tier3,1
MER01675,Kapur Coaching Center,Education,Mumbai,Tier1,1
MER01676,Parsa Supermart,Grocery,Ahmedabad,Tier1,1
MER01677,Parmer Restaurant,Food & Beverage,Nagpur,Tier2,1
MER01678,Solanki Fresh Mart,Grocery,Patna,Tier2,1
MER01679,Nadig General Store,Grocery,Bhopal,Tier2,1
MER01680,Chakrabarti Tuition,Education,Hyderabad,Tier1,1
MER01681,Joshi Readymade,Clothing & Fashion,Ahmedabad,Tier1,1
MER01682,Jhaveri Kirana Store,Grocery,Indore,Tier2,1
MER01683,Palla HP Petrol,Fuel,Bareilly,Tier3,1
MER01684,Madan Residency,Rent,Nashik,Tier2,1
MER01685,Baria Medical Store,Healthcare,Mumbai,Tier1,1
MER01686,Kapadia Fuel Station,Fuel,Delhi,Tier1,1
MER01687,Ramachandran Rapido,Auto & Transport,Bhopal,Tier2,1
MER01688,Sagar Biryani House,Food & Beverage,Kanpur,Tier2,1
MER01689,Bawa Tiffin Center,Food & Beverage,Hyderabad,Tier1,1
MER01690,Bhatia Zerodha,Investment,Mumbai,Tier1,1
MER01691,Raj Nykaa,E-commerce,Kanpur,Tier2,1
MER01692,Lanka Supermart,Grocery,Kolkata,Tier1,1
MER01693,Tandon Wellness Center,Salon & Wellness,Coimbatore,Tier2,1
MER01694,Setty Daily Needs,Grocery,Madurai,Tier2,1
MER01695,Gour Cafe,Food & Beverage,Kolkata,Tier1,0
MER01696,Chhabra Meesho,E-commerce,Vadodara,Tier2,1
MER01697,Batta Fresh Mart,Grocery,Chennai,Tier1,1
MER01698,Pau Pharmacy,Healthcare,Bikaner,Tier3,1
MER01699,Shenoy Hospital,Healthcare,Nagpur,Tier2,1
MER01700,Mani Medical Store,Healthcare,Ghaziabad,Tier3,1
MER01701,Solanki HP Petrol,Fuel,Mysore,Tier3,1
MER01702,Iyer Biryani House,Food & Beverage,Ahmedabad,Tier1,1
MER01703,Gupta Fresh Mart,Grocery,Mumbai,Tier1,1
MER01704,Kala BPCL Outlet,Fuel,Hyderabad,Tier1,1
MER01705,Morar Fresh Mart,Grocery,Kanpur,Tier2,1
MER01706,Bhandari Hospital,Healthcare,Kolkata,Tier1,1
MER01707,Manne Guest House,Hotel & Lodging,Varanasi,Tier3,1
MER01708,Choudhary Pharmacy,Healthcare,Ranchi,Tier2,1
MER01709,Narayan Pharmacy,Healthcare,Pune,Tier1,1
MER01710,Bedi Clinic,Healthcare,Surat,Tier2,1
MER01711,Chandran Mobile Store,Electronics,Agra,Tier2,0
MER01712,Kant Cafe,Food & Beverage,Bangalore,Tier1,1
MER01713,Rama Wellness Center,Salon & Wellness,Pune,Tier1,1
MER01714,Swamy Petrol Pump,Fuel,Chennai,Tier1,1
MER01715,Arya Rapido,Auto & Transport,Chennai,Tier1,1
MER01716,Bhattacharyya Metro Card,Auto & Transport,Moradabad,Tier3,1
MER01717,Deep Diagnostic Lab,Healthcare,Kanpur,Tier2,1
MER01718,Sangha Amazon,E-commerce,Hyderabad,Tier1,1
MER01719,Vig Cafe,Food & Beverage,Ahmedabad,Tier1,1
MER01720,Dave General Store,Grocery,Hyderabad,Tier1,1
MER01721,Ravel DTH Services,Utilities,Noida,Tier3,1
MER01722,Natt Supermart,Grocery,Pune,Tier1,1
MER01723,Sant Myntra,E-commerce,Jaipur,Tier2,1
MER01724,Kalita Friend Transfer,P2P Transfer,Agra,Tier2,1
MER01725,Mody Uber,Auto & Transport,Coimbatore,Tier2,1
MER01726,Krish Event,Entertainment,Delhi,Tier1,1
MER01727,Parekh Clinic,Healthcare,Tiruchirappalli,Tier3,1
MER01728,Rajan Biryani House,Food & Beverage,Patna,Tier2,1
MER01729,Kanda HP Petrol,Fuel,Varanasi,Tier3,1
MER01730,Parsa Amazon,E-commerce,Jaipur,Tier2,0
MER01731,Bhatt Fuel Station,Fuel,Ahmedabad,Tier1,1
MER01732,Gupta Airlines,Travel,Ghaziabad,Tier3,1
MER01733,Murty Daily Needs,Grocery,Nagpur,Tier2,1
MER01734,Samra Uber,Auto & Transport,Chennai,Tier1,1
MER01735,Nanda Biryani House,Food & Beverage,Ahmedabad,Tier1,1
MER01736,Contractor Lodge,Hotel & Lodging,Jabalpur,Tier3,1
MER01737,Minhas Juice Corner,Food & Beverage,Chennai,Tier1,1
MER01738,Bose Health Insurance,Insurance,Bangalore,Tier1,1
MER01739,Khalsa Cafe,Food & Beverage,Lucknow,Tier2,0
MER01740,Mahajan College,Education,Aurangabad,Tier3,1
MER01741,Pal Daily Needs,Grocery,Chennai,Tier1,1
MER01742,Viswanathan Multiplex,Entertainment,Vadodara,Tier2,1
MER01743,Mahajan Textile,Clothing & Fashion,Patna,Tier2,1
MER01744,Swaminathan Ola,Auto & Transport,Nashik,Tier2,1
MER01745,Mittal Rapido,Auto & Transport,Kanpur,Tier2,1
MER01746,Soni Sweet Shop,Food & Beverage,Bangalore,Tier1,1
MER01747,Mitter Garments,Clothing & Fashion,Vadodara,Tier2,1
MER01748,Cherian Friend Transfer,P2P Transfer,Pune,Tier1,1
MER01749,Hayre Diagnostic Lab,Healthcare,Surat,Tier2,1
MER01750,Iyer Myntra,E-commerce,Kolkata,Tier1,1
MER01751,Pai Properties,Rent,Hyderabad,Tier1,1
MER01752,Sheth Clinic,Healthcare,Pune,Tier1,1
MER01753,Dugar Auto Rickshaw,Auto & Transport,Guwahati,Tier3,1
MER01754,Kuruvilla Cab Service,Travel,Bangalore,Tier1,1
MER01755,Rajagopalan Apartments,Rent,Aligarh,Tier3,1
MER01756,Morar Academy,Education,Ahmedabad,Tier1,1
MER01757,Raja College,Education,Madurai,Tier2,1
MER01758,Krishnamurthy Electronics,Electronics,Chennai,Tier1,1
MER01759,Dar Friend Transfer,P2P Transfer,Chennai,Tier1,1
MER01760,Bath Nykaa,E-commerce,Lucknow,Tier2,1
MER01761,Parmer Wellness Center,Salon & Wellness,Aurangabad,Tier3,0
MER01762,Vig Nykaa,E-commerce,Bangalore,Tier1,1
MER01763,Bassi Supermart,Grocery,Guwahati,Tier3,1
MER01764,Murty Electronics,Electronics,Lucknow,Tier2,1
MER01765,Rama Juice Corner,Food & Beverage,Jabalpur,Tier3,1
MER01766,Chanda Cafe,Food & Beverage,Bikaner,Tier3,1
MER01767,Purohit Juice Corner,Food & Beverage,Bhopal,Tier2,1
MER01768,Dash Family Transfer,P2P Transfer,Bangalore,Tier1,1
MER01769,Sekhon Airlines,Travel,Chennai,Tier1,1
MER01770,Mukherjee Gadget Shop,Electronics,Jaipur,Tier2,1
MER01771,Nagi Kirana Store,Grocery,Mumbai,Tier1,1
MER01772,Babu Broadband,Utilities,Aurangabad,Tier3,1
MER01773,Kade Nykaa,E-commerce,Ahmedabad,Tier1,1
MER01774,Gulati Clinic,Healthcare,Nagpur,Tier2,1
MER01775,Saraf Broadband,Utilities,Noida,Tier3,1
MER01776,Kota Snapdeal,E-commerce,Kolkata,Tier1,1
MER01777,Chaudhary Diagnostic Lab,Healthcare,Hyderabad,Tier1,0
MER01778,Madan Policy Bazaar,Insurance,Ranchi,Tier2,1
MER01779,Trivedi Clinic,Healthcare,Lucknow,Tier2,0
MER01780,Wali Travel Agency,Travel,Chennai,Tier1,1
MER01781,Manda Coaching Center,Education,Lucknow,Tier2,1
MER01782,Aurora Metro Card,Auto & Transport,Coimbatore,Tier2,1
MER01783,Aurora Broadband,Utilities,Patna,Tier2,1
MER01784,Sani Metro Card,Auto & Transport,Rajkot,Tier3,1
MER01785,Dass Meesho,E-commerce,Mumbai,Tier1,1
MER01786,Bandi HP Petrol,Fuel,Jaipur,Tier2,1
MER01787,Deep Tiffin Center,Food & Beverage,Bangalore,Tier1,1
MER01788,Doctor Textile,Clothing & Fashion,Mumbai,Tier1,0
MER01789,Chakrabarti Housing,Rent,Nagpur,Tier2,1
MER01790,Mukherjee Cafe,Food & Beverage,Kanpur,Tier2,1
MER01791,Pant Service Apartment,Hotel & Lodging,Agra,Tier2,1
MER01792,Thaker HP Petrol,Fuel,Noida,Tier3,1
MER01793,Jain Water Supply,Utilities,Patna,Tier2,1
MER01794,Nadkarni Service Apartment,Hotel & Lodging,Varanasi,Tier3,1
MER01795,Balakrishnan Kirana Store,Grocery,Bangalore,Tier1,1
MER01796,Bhalla Stock Broker,Investment,Kolkata,Tier1,1
MER01797,Wali Sweet Shop,Food & Beverage,Ranchi,Tier2,1
MER01798,Seshadri Personal Transfer,P2P Transfer,Nashik,Tier2,1
MER01799,Halder Gadget Shop,Electronics,Chandigarh,Tier3,1
MER01800,Sodhi Ola,Auto & Transport,Mumbai,Tier1,1
MER01801,Thaker Supermart,Grocery,Agra,Tier2,1
MER01802,Maharaj Friend Transfer,P2P Transfer,Chennai,Tier1,1
MER01803,Borah Gadget Shop,Electronics,Bhopal,Tier2,1
MER01804,Bir Beauty Parlour,Salon & Wellness,Moradabad,Tier3,1
MER01805,Rajagopalan Lodge,Hotel & Lodging,Nashik,Tier2,0
MER01806,Joshi Mobile Store,Electronics,Rajkot,Tier3,0
MER01807,Murthy LIC,Insurance,Lucknow,Tier2,0
MER01808,Varty Biryani House,Food & Beverage,Agra,Tier2,1
MER01809,Kaul Myntra,E-commerce,Tiruchirappalli,Tier3,1
MER01810,Dixit Sweet Shop,Food & Beverage,Coimbatore,Tier2,1
MER01811,Sheth Guest House,Hotel & Lodging,Pune,Tier1,1
MER01812,Malhotra Salon,Salon & Wellness,Pune,Tier1,1
MER01813,Kakar Cab Service,Travel,Faridabad,Tier3,1
MER01814,Sankar SIP Payment,Investment,Chennai,Tier1,1
MER01815,Tara General Store,Grocery,Coimbatore,Tier2,1
MER01816,Bawa Meesho,E-commerce,Pune,Tier1,0
MER01817,Kuruvilla Snapdeal,E-commerce,Mumbai,Tier1,0
MER01818,Hans Dhaba,Food & Beverage,Guwahati,Tier3,1
MER01819,De Sweet Shop,Food & Beverage,Pune,Tier1,1
MER01820,Wagle Residency,Rent,Chennai,Tier1,1
MER01821,Pingle Flipkart,E-commerce,Visakhapatnam,Tier2,1
MER01822,Ramanathan Gadget Shop,Electronics,Faridabad,Tier3,1
MER01823,Dua Hotel,Hotel & Lodging,Jaipur,Tier2,1
MER01824,Parikh Friend Transfer,P2P Transfer,Pune,Tier1,1
MER01825,Warrior Supermart,Grocery,Ahmedabad,Tier1,0
MER01826,Vaidya Tiffin Center,Food & Beverage,Delhi,Tier1,1
MER01827,Ramesh Textile,Clothing & Fashion,Coimbatore,Tier2,1
MER01828,Naik Meesho,E-commerce,Bhopal,Tier2,1
MER01829,Gole Nykaa,E-commerce,Chennai,Tier1,1
MER01830,Narula Daily Needs,Grocery,Ahmedabad,Tier1,1
MER01831,Bose Salon,Salon & Wellness,Coimbatore,Tier2,1
MER01832,Ravel Restaurant,Food & Beverage,Amritsar,Tier3,1
MER01833,Kaur Garments,Clothing & Fashion,Hyderabad,Tier1,1
MER01834,Prashad Multiplex,Entertainment,Madurai,Tier2,0
MER01835,Dixit Tiffin Center,Food & Beverage,Ranchi,Tier2,1
MER01836,Salvi Gas Agency,Utilities,Bikaner,Tier3,1
MER01837,Sem Myntra,E-commerce,Kolkata,Tier1,1
MER01838,Chakrabarti Mutual Fund,Investment,Pune,Tier1,1
MER01839,Mukhopadhyay Railway Booking,Travel,Visakhapatnam,Tier2,0
MER01840,Vaidya Coaching Center,Education,Jaipur,Tier2,1
MER01841,Nanda Realty,Rent,Mumbai,Tier1,1
MER01842,Balasubramanian Inn,Hotel & Lodging,Jodhpur,Tier3,1
MER01843,Walia Garments,Clothing & Fashion,Delhi,Tier1,1
MER01844,Pandit Service Apartment,Hotel & Lodging,Ahmedabad,Tier1,1
MER01845,Tara Garments,Clothing & Fashion,Bareilly,Tier3,0
MER01846,Agate Juice Corner,Food & Beverage,Visakhapatnam,Tier2,1
MER01847,Singhal Railway Booking,Travel,Ranchi,Tier2,1
MER01848,Bal Flipkart,E-commerce,Delhi,Tier1,0
MER01849,Narayan Airlines,Travel,Ranchi,Tier2,1
MER01850,Vasa Wellness Center,Salon & Wellness,Meerut,Tier3,1
MER01851,Kumar Hospital,Healthcare,Agra,Tier2,1
MER01852,Batta Friend Transfer,P2P Transfer,Chandigarh,Tier3,0
MER01853,Chowdhury Snapdeal,E-commerce,Chandigarh,Tier3,1
MER01854,Rajan College,Education,Ahmedabad,Tier1,1
MER01855,Rout Cab Service,Travel,Chennai,Tier1,1
MER01856,Pall Broadband,Utilities,Kolkata,Tier1,1
MER01857,Mital Electronics,Electronics,Jaipur,Tier2,1
MER01858,Baral Hospital,Healthcare,Delhi,Tier1,1
MER01859,Pillay Kirana Store,Grocery,Patna,Tier2,1
MER01860,Buch Gaming Zone,Entertainment,Jaipur,Tier2,1
MER01861,Raju Fuel Station,Fuel,Surat,Tier2,1
MER01862,Chawla Uber,Auto & Transport,Indore,Tier2,1
MER01863,Gandhi Event,Entertainment,Delhi,Tier1,1
MER01864,Mital Cafe,Food & Beverage,Surat,Tier2,1
MER01865,Varkey DTH Services,Utilities,Noida,Tier3,1
MER01866,D’Alia Petrol Pump,Fuel,Lucknow,Tier2,0
MER01867,Sibal OTT Platform,Entertainment,Visakhapatnam,Tier2,1
MER01868,Raghavan Inn,Hotel & Lodging,Indore,Tier2,1
MER01869,Gill Tuition,Education,Coimbatore,Tier2,1
MER01870,Amble Travel Agency,Travel,Delhi,Tier1,1
MER01871,Dash Electronics,Electronics,Nagpur,Tier2,1
MER01872,Buch Sweet Shop,Food & Beverage,Pune,Tier1,1
MER01873,Date BPCL Outlet,Fuel,Delhi,Tier1,1
MER01874,Uppal Meesho,E-commerce,Jaipur,Tier2,1
MER01875,Dube Academy,Education,Indore,Tier2,1
MER01876,Singh Boutique,Clothing & Fashion,Jodhpur,Tier3,1
MER01877,Sura Hotel,Hotel & Lodging,Noida,Tier3,1
MER01878,Mani Myntra,E-commerce,Meerut,Tier3,1
MER01879,Chaudhry Cab Service,Travel,Agra,Tier2,1
MER01880,Sama Ola,Auto & Transport,Patna,Tier2,1
MER01881,Kara Academy,Education,Patna,Tier2,1
MER01882,Parmar Tiffin Center,Food & Beverage,Amritsar,Tier3,1
MER01883,Baria Event,Entertainment,Jabalpur,Tier3,1
MER01884,Bath Biryani House,Food & Beverage,Amritsar,Tier3,1
MER01885,Mani Salon,Salon & Wellness,Chennai,Tier1,1
MER01886,Shroff Airlines,Travel,Pune,Tier1,1
MER01887,Wadhwa Insurance Co,Insurance,Coimbatore,Tier2,1
MER01888,Sengupta Travel Agency,Travel,Bikaner,Tier3,1
MER01889,Chopra General Store,Grocery,Nashik,Tier2,1
MER01890,Prasad Railway Booking,Travel,Mumbai,Tier1,1
MER01891,Dey Fresh Mart,Grocery,Kolkata,Tier1,1
MER01892,Garg Cinema,Entertainment,Kolkata,Tier1,1
MER01893,Nadig Clinic,Healthcare,Jaipur,Tier2,1
MER01894,Sibal Gym,Salon & Wellness,Jabalpur,Tier3,1
MER01895,Gole Guest House,Hotel & Lodging,Jaipur,Tier2,1
MER01896,Chand Family Transfer,P2P Transfer,Patna,Tier2,1
MER01897,Singhal Textile,Clothing & Fashion,Bareilly,Tier3,1
MER01898,Subramanian Salon,Salon & Wellness,Allahabad,Tier3,1
MER01899,Sha Electric Board,Utilities,Bangalore,Tier1,1
MER01900,Nagi Restaurant,Food & Beverage,Visakhapatnam,Tier2,1
MER01901,Dixit General Store,Grocery,Guwahati,Tier3,1
MER01902,Chander Personal Transfer,P2P Transfer,Ahmedabad,Tier1,1
MER01903,Tata Salon,Salon & Wellness,Lucknow,Tier2,1
MER01904,Iyengar Myntra,E-commerce,Lucknow,Tier2,1
MER01905,Gole BPCL Outlet,Fuel,Nashik,Tier2,1
MER01906,Sawhney Service Apartment,Hotel & Lodging,Guwahati,Tier3,1
MER01907,Uppal Kirana Store,Grocery,Pune,Tier1,1
MER01908,Shenoy Fuel Station,Fuel,Kolkata,Tier1,1
MER01909,Krishnamurthy Properties,Rent,Mumbai,Tier1,1
MER01910,Mani Diagnostic Lab,Healthcare,Mumbai,Tier1,1
MER01911,Swaminathan Daily Needs,Grocery,Bangalore,Tier1,0
MER01912,Singh Readymade,Clothing & Fashion,Ranchi,Tier2,1
MER01913,Modi Policy Bazaar,Insurance,Kolkata,Tier1,1
MER01914,Tripathi Restaurant,Food & Beverage,Agra,Tier2,1
MER01915,Bir Indian Oil,Fuel,Vadodara,Tier2,1
MER01916,Grover Inn,Hotel & Lodging,Indore,Tier2,0
MER01917,Dewan BPCL Outlet,Fuel,Nashik,Tier2,1
MER01918,Bose Personal Transfer,P2P Transfer,Surat,Tier2,1
MER01919,Bhasin Water Supply,Utilities,Pune,Tier1,1
MER01920,Rajan Meesho,E-commerce,Nashik,Tier2,1
MER01921,Kale Cinema,Entertainment,Varanasi,Tier3,1
MER01922,Grover Pharmacy,Healthcare,Visakhapatnam,Tier2,1
MER01923,Dhillon Sweet Shop,Food & Beverage,Coimbatore,Tier2,1
MER01924,Choudhary Salon,Salon & Wellness,Surat,Tier2,1
MER01925,Mane Tech Store,Electronics,Bhopal,Tier2,1
MER01926,Halder Pharmacy,Healthcare,Ahmedabad,Tier1,1
MER01927,Gopal Motor Insurance,Insurance,Mumbai,Tier1,0
MER01928,Prashad Kirana Store,Grocery,Indore,Tier2,1
MER01929,Chatterjee Properties,Rent,Jaipur,Tier2,1
MER01930,Chand Supermart,Grocery,Kolkata,Tier1,1
MER01931,Dhaliwal Sweet Shop,Food & Beverage,Jaipur,Tier2,1
MER01932,Ben Zerodha,Investment,Moradabad,Tier3,1
MER01933,Venkataraman Myntra,E-commerce,Guwahati,Tier3,1
MER01934,Dhillon General Store,Grocery,Faridabad,Tier3,1
MER01935,Bose Pharmacy,Healthcare,Surat,Tier2,1
MER01936,Chaudhari Myntra,E-commerce,Ahmedabad,Tier1,1
MER01937,Raju HP Petrol,Fuel,Bikaner,Tier3,0
MER01938,Bajaj Snapdeal,E-commerce,Hyderabad,Tier1,1
MER01939,Chaudhry Insurance Co,Insurance,Ranchi,Tier2,1
MER01940,Merchant Snapdeal,E-commerce,Bhopal,Tier2,1
MER01941,Varty Hospital,Healthcare,Bikaner,Tier3,1
MER01942,More Sweet Shop,Food & Beverage,Indore,Tier2,1
MER01943,Din Personal Transfer,P2P Transfer,Coimbatore,Tier2,1
MER01944,Dube Tiffin Center,Food & Beverage,Ghaziabad,Tier3,1
MER01945,Lalla Fashion Store,Clothing & Fashion,Delhi,Tier1,0
MER01946,Shenoy Friend Transfer,P2P Transfer,Pune,Tier1,1
MER01947,Kari Auto Rickshaw,Auto & Transport,Visakhapatnam,Tier2,1
MER01948,Wadhwa Juice Corner,Food & Beverage,Bareilly,Tier3,0
MER01949,Shenoy Biryani House,Food & Beverage,Kolkata,Tier1,1
MER01950,Khatri Indian Oil,Fuel,Visakhapatnam,Tier2,1
MER01951,Chaudhuri Mutual Fund,Investment,Pune,Tier1,1
MER01952,Chander Diagnostic Lab,Healthcare,Chennai,Tier1,1
MER01953,Salvi Kirana Store,Grocery,Surat,Tier2,1
MER01954,Kuruvilla Snapdeal,E-commerce,Chennai,Tier1,1
MER01955,Sule Amazon,E-commerce,Delhi,Tier1,1
MER01956,Chand Insurance Co,Insurance,Kanpur,Tier2,1
MER01957,Raghavan Uber,Auto & Transport,Madurai,Tier2,1
MER01958,Gour Travel Agency,Travel,Amritsar,Tier3,1
MER01959,Pradhan Beauty Parlour,Salon & Wellness,Rajkot,Tier3,1
MER01960,Kamdar Flipkart,E-commerce,Vadodara,Tier2,1
MER01961,Gaba Water Supply,Utilities,Kolkata,Tier1,1
MER01962,Bhatia Electric Board,Utilities,Kolkata,Tier1,1
MER01963,Deep Cab Service,Travel,Mumbai,Tier1,1
MER01964,Bhatti Friend Transfer,P2P Transfer,Aligarh,Tier3,1
MER01965,Kalita Readymade,Clothing & Fashion,Nagpur,Tier2,1
MER01966,Rai Event,Entertainment,Hyderabad,Tier1,1
MER01967,Kala DTH Services,Utilities,Jaipur,Tier2,1
MER01968,Chacko Myntra,E-commerce,Nashik,Tier2,1
MER01969,Parmar General Store,Grocery,Coimbatore,Tier2,1
MER01970,Kakar Electric Board,Utilities,Hyderabad,Tier1,1
MER01971,Mand Multiplex,Entertainment,Delhi,Tier1,1
MER01972,Jaggi Stock Broker,Investment,Mumbai,Tier1,1
MER01973,Pillay Appliances,Electronics,Delhi,Tier1,1
MER01974,Mukhopadhyay Guest House,Hotel & Lodging,Pune,Tier1,1
MER01975,Bhatia Myntra,E-commerce,Rajkot,Tier3,1
MER01976,Bala Salon,Salon & Wellness,Mumbai,Tier1,1
MER01977,Dhawan Amazon,E-commerce,Kanpur,Tier2,1
MER01978,De Groww,Investment,Nagpur,Tier2,1
MER01979,Menon Myntra,E-commerce,Kanpur,Tier2,1
MER01980,Ravel Uber,Auto & Transport,Jabalpur,Tier3,1
MER01981,Barad Broadband,Utilities,Coimbatore,Tier2,1
MER01982,Pau OTT Platform,Entertainment,Madurai,Tier2,1
MER01983,Mahajan Auto Rickshaw,Auto & Transport,Coimbatore,Tier2,1
MER01984,Rao Residency,Rent,Bikaner,Tier3,1
MER01985,Subramanian Restaurant,Food & Beverage,Chandigarh,Tier3,1
MER01986,Buch Airlines,Travel,Kolkata,Tier1,1
MER01987,Deo Garments,Clothing & Fashion,Pune,Tier1,1
MER01988,Pant Amazon,E-commerce,Vadodara,Tier2,1
MER01989,Hari Travel Agency,Travel,Delhi,Tier1,1
MER01990,Purohit Spa,Salon & Wellness,Bhopal,Tier2,1
MER01991,Chaudry Textile,Clothing & Fashion,Jabalpur,Tier3,1
MER01992,Sangha Salon,Salon & Wellness,Guwahati,Tier3,1
MER01993,Doctor Service Apartment,Hotel & Lodging,Mumbai,Tier1,1
MER01994,Dhingra General Store,Grocery,Indore,Tier2,1
MER01995,Mohanty Cab Service,Travel,Bhopal,Tier2,1
MER01996,Ram Electric Board,Utilities,Madurai,Tier2,1
MER01997,Divan Myntra,E-commerce,Lucknow,Tier2,1
MER01998,Loyal Water Supply,Utilities,Mumbai,Tier1,1
MER01999,D’Alia Dhaba,Food & Beverage,Nagpur,Tier2,1
MER02000,Venkatesh Myntra,E-commerce,Mumbai,Tier1,1
