txn_id,txn_datetime,txn_date,txn_month,txn_year,txn_hour,day_of_week,user_id,user_city,user_city_tier,user_age,user_gender,user_activity_level,merchant_id,merchant_name,merchant_category,merchant_city,platform_used,preferred_platform,is_preferred_platform,payment_mode,device_type,amount,status,unusual_hour_flag,high_amount_flag,round_amount_flag,velocity_flag,fraud_score,is_fraud,is_weekend,time_of_day,is_festival_month,quarter,amount_bucket,is_success,is_failed,is_cross_city,age_group
TXN00000082,13-12-2023 08:37,13-12-2023,12,2023,8,Wednesday,USR004541,Nashik,Tier2,24,Male,Medium,MER01589,Tara Water Supply,Utilities,Ahmedabad,PhonePe,CRED,0,QR Scan,Android,1152.81,Success,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00000083,29-06-2022 22:59,29-06-2022,6,2022,22,Wednesday,USR000519,Kolkata,Tier1,63,Female,Medium,MER01939,Chaudhry Insurance Co,Insurance,Ranchi,PhonePe,PhonePe,1,QR Scan,Android,3828.91,Success,0,0,0,0,0,0,0,Night,0,2,Large (1K-5K),1,0,1,Elder (55+)
TXN00000084,20-06-2023 10:52,20-06-2023,6,2023,10,Tuesday,USR006429,Bhopal,Tier2,27,Female,Medium,MER00919,Nagi Snapdeal,E-commerce,Visakhapatnam,WhatsApp Pay,WhatsApp Pay,1,QR Scan,Android,5592.09,Success,0,0,0,0,0,0,0,Morning,0,2,Very Large (5K-10K),1,0,1,Millennial (26-35)
TXN00000085,15-04-2023 22:11,15-04-2023,4,2023,22,Saturday,USR006810,Lucknow,Tier2,28,Female,Power,MER01920,Rajan Meesho,E-commerce,Nashik,PhonePe,PhonePe,1,UPI ID,Android,2076.51,Success,0,0,0,0,0,0,1,Night,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00000086,17-01-2023 04:41,17-01-2023,1,2023,4,Tuesday,USR000906,Bangalore,Tier1,50,Male,High,MER00956,Dalal Personal Transfer,P2P Transfer,Pune,Google Pay,Google Pay,1,QR Scan,Android,1509.57,Success,1,0,0,0,1,0,0,Late Night,0,1,Large (1K-5K),1,0,1,Senior (46-55)
TXN00000087,02-08-2023 06:11,02-08-2023,8,2023,6,Wednesday,USR007734,Pune,Tier1,46,Female,Power,MER01812,Malhotra Salon,Salon & Wellness,Pune,Paytm,Paytm,1,QR Scan,Android,684.92,Success,0,0,0,0,0,0,0,Morning,1,3,Medium (500-1K),1,0,0,Senior (46-55)
TXN00000088,26-01-2022 22:19,26-01-2022,1,2022,22,Wednesday,USR001309,Moradabad,Tier3,29,Female,High,MER00818,Chaudhary Inn,Hotel & Lodging,Mumbai,WhatsApp Pay,WhatsApp Pay,1,UPI ID,iOS,2833.49,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00000089,05-03-2023 20:03,05-03-2023,3,2023,20,Sunday,USR002686,Bhopal,Tier2,18,Female,Medium,MER01948,Wadhwa Juice Corner,Food & Beverage,Bareilly,Google Pay,Google Pay,1,QR Scan,Android,334.16,Success,0,0,0,0,0,0,1,Evening,0,1,Small (100-500),1,0,1,Gen Z (18-25)
TXN00000090,13-11-2022 09:59,13-11-2022,11,2022,9,Sunday,USR003252,Ahmedabad,Tier1,23,Male,Low,MER01763,Bassi Supermart,Grocery,Guwahati,Paytm,Paytm,1,QR Scan,Web,2040.07,Success,0,0,0,0,0,0,1,Morning,1,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00000091,22-12-2023 23:38,22-12-2023,12,2023,23,Friday,USR005787,Noida,Tier3,27,Female,Low,MER01775,Saraf Broadband,Utilities,Noida,Google Pay,Google Pay,1,Intent,iOS,2479.01,Success,0,0,0,0,0,0,0,Night,0,4,Large (1K-5K),1,0,0,Millennial (26-35)
TXN00000092,08-06-2022 13:32,08-06-2022,6,2022,13,Wednesday,USR002489,Hyderabad,Tier1,37,Male,High,MER00010,Dhingra Juice Corner,Food & Beverage,Madurai,Google Pay,Google Pay,1,Intent,Android,246.38,Success,0,0,0,0,0,0,0,Afternoon,0,2,Small (100-500),1,0,1,Gen X (36-45)
TXN00000093,02-10-2022 04:38,02-10-2022,10,2022,4,Sunday,USR001509,Vadodara,Tier2,38,Female,High,MER01667,Vasa Zerodha,Investment,Ahmedabad,PhonePe,PhonePe,1,UPI ID,Android,40102.01,Success,1,0,0,0,1,0,1,Late Night,1,4,Ultra (10K+),1,0,1,Gen X (36-45)
TXN00000094,23-08-2022 12:21,23-08-2022,8,2022,12,Tuesday,USR001588,Bikaner,Tier3,31,Female,Low,MER00951,Bhattacharyya Sweet Shop,Food & Beverage,Chennai,PhonePe,PhonePe,1,UPI ID,Android,431.07,Failed,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),0,1,1,Millennial (26-35)
TXN00000095,13-04-2023 12:57,13-04-2023,4,2023,12,Thursday,USR003155,Patna,Tier2,32,Male,Medium,MER01632,Basak Myntra,E-commerce,Amritsar,PhonePe,PhonePe,1,QR Scan,Android,1177.42,Success,0,0,0,0,0,0,0,Afternoon,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00000096,15-11-2022 22:37,15-11-2022,11,2022,22,Tuesday,USR007065,Patna,Tier2,23,Male,Medium,MER00096,Ramanathan Hotel,Hotel & Lodging,Kanpur,PhonePe,PhonePe,1,UPI ID,Android,13179.68,Success,0,0,0,0,0,0,0,Night,1,4,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00000097,14-01-2023 15:14,14-01-2023,1,2023,15,Saturday,USR007719,Patna,Tier2,32,Male,High,MER00901,Babu Petrol Pump,Fuel,Jaipur,Paytm,PhonePe,0,Intent,iOS,1825.15,Failed,0,0,0,0,0,0,1,Afternoon,0,1,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00000098,28-03-2022 19:35,28-03-2022,3,2022,19,Monday,USR007023,Visakhapatnam,Tier2,59,Female,Low,MER00057,Barad Service Apartment,Hotel & Lodging,Hyderabad,Paytm,Paytm,1,QR Scan,Web,2120.58,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Elder (55+)
TXN00000099,13-12-2023 12:35,13-12-2023,12,2023,12,Wednesday,USR004720,Visakhapatnam,Tier2,53,Female,Medium,MER01738,Bose Health Insurance,Insurance,Bangalore,Paytm,Paytm,1,Payment Link,Web,10783.77,Success,0,0,0,0,0,0,0,Afternoon,0,4,Ultra (10K+),1,0,1,Senior (46-55)
TXN00000100,29-03-2022 11:02,29-03-2022,3,2022,11,Tuesday,USR004485,Mumbai,Tier1,25,Male,Power,MER01604,Khare Flipkart,E-commerce,Varanasi,PhonePe,PhonePe,1,QR Scan,iOS,6887.88,Success,0,0,0,0,0,0,0,Morning,0,1,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00000101,01-09-2023 17:10,01-09-2023,9,2023,17,Friday,USR003554,Ahmedabad,Tier1,34,Female,Low,MER01528,Swamy Gym,Salon & Wellness,Madurai,Google Pay,Google Pay,1,QR Scan,iOS,588.23,Success,0,0,0,0,0,0,0,Evening,1,3,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00000102,21-03-2022 08:25,21-03-2022,3,2022,8,Monday,USR008609,Bhopal,Tier2,39,Female,Low,MER00712,Ranganathan DTH Services,Utilities,Gorakhpur,Google Pay,Google Pay,1,QR Scan,Android,887.04,Success,0,0,0,0,0,0,0,Morning,0,1,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00000103,24-08-2022 17:12,24-08-2022,8,2022,17,Wednesday,USR004205,Noida,Tier3,23,Female,High,MER01365,Kar Tech Store,Electronics,Meerut,Paytm,PhonePe,0,QR Scan,Android,8656.74,Success,0,0,0,0,0,0,0,Evening,1,3,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00000104,02-02-2022 17:03,02-02-2022,2,2022,17,Wednesday,USR004445,Nashik,Tier2,31,Female,High,MER01444,Basu Gaming Zone,Entertainment,Vadodara,Google Pay,Google Pay,1,UPI ID,Android,614.19,Success,0,0,0,0,0,0,0,Evening,0,1,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00000105,26-03-2023 13:34,26-03-2023,3,2023,13,Sunday,USR004664,Delhi,Tier1,47,Female,Medium,MER00656,Oommen School Fees,Education,Mumbai,Google Pay,Google Pay,1,Payment Link,Android,7534.38,Success,0,0,0,0,0,0,1,Afternoon,0,1,Very Large (5K-10K),1,0,1,Senior (46-55)
TXN00000106,12-07-2022 14:25,12-07-2022,7,2022,14,Tuesday,USR008178,Nagpur,Tier2,43,Male,Medium,MER00982,Hans Gym,Salon & Wellness,Kolkata,Paytm,Paytm,1,UPI ID,Android,844.9,Success,0,0,0,0,0,0,0,Afternoon,0,3,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00000107,31-01-2023 13:38,31-01-2023,1,2023,13,Tuesday,USR008921,Aligarh,Tier3,35,Female,High,MER01444,Basu Gaming Zone,Entertainment,Vadodara,Google Pay,Google Pay,1,QR Scan,Web,425.17,Success,0,0,0,0,0,0,0,Afternoon,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00000108,09-07-2022 21:45,09-07-2022,7,2022,21,Saturday,USR002381,Mumbai,Tier1,47,Male,Power,MER00475,Sridhar Amazon,E-commerce,Ghaziabad,PhonePe,PhonePe,1,QR Scan,Android,4422.01,Pending,0,0,0,0,0,0,1,Night,0,3,Large (1K-5K),0,0,1,Senior (46-55)
TXN00000109,17-08-2022 09:54,17-08-2022,8,2022,9,Wednesday,USR008150,Bhopal,Tier2,27,Female,Medium,MER00304,Dugar HP Petrol,Fuel,Hyderabad,Google Pay,Google Pay,1,Payment Link,Android,1243.29,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00000110,30-04-2022 15:35,30-04-2022,4,2022,15,Saturday,USR007084,Vadodara,Tier2,34,Male,High,MER01084,Kamdar Rapido,Auto & Transport,Aligarh,Google Pay,Google Pay,1,UPI ID,Web,334.12,Success,0,0,0,0,0,0,1,Afternoon,0,2,Small (100-500),1,0,1,Millennial (26-35)
TXN00000111,14-04-2022 18:02,14-04-2022,4,2022,18,Thursday,USR009896,Visakhapatnam,Tier2,22,Male,High,MER00847,Sule Medical Store,Healthcare,Kolkata,PhonePe,PhonePe,1,UPI ID,Android,757.15,Success,0,0,0,0,0,0,0,Evening,0,2,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00000112,27-05-2022 11:22,27-05-2022,5,2022,11,Friday,USR000982,Ahmedabad,Tier1,45,Female,Medium,MER01223,Rau Supermart,Grocery,Kanpur,Paytm,Paytm,1,UPI ID,Web,1036.11,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000113,23-08-2022 13:06,23-08-2022,8,2022,13,Tuesday,USR008555,Chennai,Tier1,31,Female,High,MER01175,Sengupta Tiffin Center,Food & Beverage,Mysore,Paytm,Paytm,1,Payment Link,Android,233.53,Success,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),1,0,1,Millennial (26-35)
TXN00000114,01-07-2022 13:27,01-07-2022,7,2022,13,Friday,USR000744,Indore,Tier2,34,Female,Medium,MER01516,Seshadri Service Apartment,Hotel & Lodging,Bhopal,WhatsApp Pay,WhatsApp Pay,1,UPI ID,Android,3384.65,Success,0,0,0,0,0,0,0,Afternoon,0,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00000115,23-09-2022 12:01,23-09-2022,9,2022,12,Friday,USR006380,Hyderabad,Tier1,50,Female,High,MER01348,Pandey Indian Oil,Fuel,Kolkata,Google Pay,Google Pay,1,UPI ID,Android,1554.88,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Senior (46-55)
TXN00000116,05-08-2023 17:55,05-08-2023,8,2023,17,Saturday,USR002931,Mumbai,Tier1,37,Female,High,MER01104,Bhatt Snapdeal,E-commerce,Bangalore,Google Pay,Google Pay,1,QR Scan,Android,4033.76,Success,0,0,0,0,0,0,1,Evening,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000117,23-03-2023 13:19,23-03-2023,3,2023,13,Thursday,USR003671,Coimbatore,Tier2,26,Female,High,MER01901,Dixit General Store,Grocery,Guwahati,PhonePe,PhonePe,1,UPI ID,Android,515.36,Success,0,0,0,1,1,0,0,Afternoon,0,1,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00000118,06-02-2023 14:15,06-02-2023,2,2023,14,Monday,USR006386,Delhi,Tier1,39,Male,High,MER00749,Deshmukh Spa,Salon & Wellness,Indore,CRED,CRED,1,UPI ID,Web,384.83,Success,0,0,0,0,0,0,0,Afternoon,0,1,Small (100-500),1,0,1,Gen X (36-45)
TXN00000119,24-06-2022 09:04,24-06-2022,6,2022,9,Friday,USR004660,Visakhapatnam,Tier2,42,Male,Medium,MER00734,Bora Biryani House,Food & Beverage,Madurai,Paytm,PhonePe,0,QR Scan,Android,892.53,Success,0,0,0,0,0,0,0,Morning,0,2,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00000120,06-08-2022 15:01,06-08-2022,8,2022,15,Saturday,USR005300,Tiruchirappalli,Tier3,19,Male,Low,MER01790,Mukherjee Cafe,Food & Beverage,Kanpur,PhonePe,Google Pay,0,Payment Link,Web,539.42,Success,0,0,0,0,0,0,1,Afternoon,1,3,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00000121,01-08-2023 10:03,01-08-2023,8,2023,10,Tuesday,USR007568,Pune,Tier1,20,Female,High,MER00867,Nazareth Fresh Mart,Grocery,Meerut,Google Pay,Google Pay,1,QR Scan,Android,191.24,Failed,0,0,0,0,0,0,0,Morning,1,3,Small (100-500),0,1,1,Gen Z (18-25)
TXN00000122,10-03-2023 18:43,10-03-2023,3,2023,18,Friday,USR005139,Chandigarh,Tier3,40,Female,High,MER01051,Rajan Personal Transfer,P2P Transfer,Delhi,PhonePe,Google Pay,0,UPI ID,Android,1780.93,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000123,26-05-2022 02:12,26-05-2022,5,2022,2,Thursday,USR007964,Bhopal,Tier2,33,Male,High,MER01236,Bhavsar Myntra,E-commerce,Coimbatore,PhonePe,PhonePe,1,Payment Link,Android,606.89,Success,1,0,0,0,1,0,0,Late Night,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00000124,28-02-2022 12:15,28-02-2022,2,2022,12,Monday,USR009792,Amritsar,Tier3,35,Female,Medium,MER00065,Chauhan Ola,Auto & Transport,Amritsar,WhatsApp Pay,WhatsApp Pay,1,QR Scan,Android,101.75,Success,0,0,0,0,0,0,0,Afternoon,0,1,Small (100-500),1,0,0,Millennial (26-35)
TXN00000125,31-08-2023 19:14,31-08-2023,8,2023,19,Thursday,USR002452,Hyderabad,Tier1,60,Male,Low,MER00510,Varty Daily Needs,Grocery,Chennai,Paytm,Paytm,1,Payment Link,Android,146.03,Success,0,0,0,0,0,0,0,Evening,1,3,Small (100-500),1,0,1,Elder (55+)
TXN00000126,01-06-2023 17:28,01-06-2023,6,2023,17,Thursday,USR008335,Visakhapatnam,Tier2,45,Female,Medium,MER01745,Mittal Rapido,Auto & Transport,Kanpur,Google Pay,Google Pay,1,QR Scan,Android,165.8,Success,0,0,0,0,0,0,0,Evening,0,2,Small (100-500),1,0,1,Gen X (36-45)
TXN00000127,14-06-2023 22:41,14-06-2023,6,2023,22,Wednesday,USR005424,Bhopal,Tier2,31,Male,Low,MER00543,Pandey Rapido,Auto & Transport,Delhi,WhatsApp Pay,WhatsApp Pay,1,Intent,Web,90.72,Success,0,0,0,0,0,0,0,Night,0,2,Micro (<100),1,0,1,Millennial (26-35)
TXN00000128,26-05-2022 11:50,26-05-2022,5,2022,11,Thursday,USR005392,Visakhapatnam,Tier2,37,Male,Medium,MER00632,Rajagopal Motor Insurance,Insurance,Tiruchirappalli,Amazon Pay,Google Pay,0,QR Scan,Android,4146.39,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000129,23-11-2023 10:54,23-11-2023,11,2023,10,Thursday,USR005606,Bhopal,Tier2,38,Male,Medium,MER02000,Venkatesh Myntra,E-commerce,Mumbai,Google Pay,Google Pay,1,QR Scan,iOS,678.9,Success,0,0,0,0,0,0,0,Morning,1,4,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00000130,30-01-2022 15:16,30-01-2022,1,2022,15,Sunday,USR002334,Pune,Tier1,41,Female,Medium,MER00528,Panchal BPCL Outlet,Fuel,Bangalore,Google Pay,Google Pay,1,QR Scan,Android,1576.51,Success,0,0,0,0,0,0,1,Afternoon,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000131,13-01-2023 17:12,13-01-2023,1,2023,17,Friday,USR000811,Pune,Tier1,62,Female,Medium,MER00680,Murty Tuition,Education,Pune,Google Pay,PhonePe,0,UPI ID,Android,2728.67,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,0,Elder (55+)
TXN00000132,22-04-2023 18:27,22-04-2023,4,2023,18,Saturday,USR000271,Delhi,Tier1,46,Male,Medium,MER01758,Krishnamurthy Electronics,Electronics,Chennai,PhonePe,PhonePe,1,Payment Link,Android,19699.9,Success,0,0,0,0,0,0,1,Evening,0,2,Ultra (10K+),1,0,1,Senior (46-55)
TXN00000133,04-05-2023 23:58,04-05-2023,5,2023,23,Thursday,USR000698,Indore,Tier2,37,Female,Medium,MER00762,Baria Railway Booking,Travel,Hyderabad,PhonePe,Google Pay,0,QR Scan,Android,6996.61,Failed,0,0,0,0,0,0,0,Night,0,2,Very Large (5K-10K),0,1,1,Gen X (36-45)
TXN00000134,02-07-2022 11:26,02-07-2022,7,2022,11,Saturday,USR005402,Bangalore,Tier1,60,Male,High,MER01860,Buch Gaming Zone,Entertainment,Jaipur,Paytm,Paytm,1,UPI ID,iOS,640.77,Success,0,0,0,0,0,0,1,Morning,0,3,Medium (500-1K),1,0,1,Elder (55+)
TXN00000135,13-07-2023 01:02,13-07-2023,7,2023,1,Thursday,USR002887,Mumbai,Tier1,34,Male,High,MER00397,Vyas SIP Payment,Investment,Bhopal,Google Pay,Google Pay,1,Intent,Web,12330.57,Success,1,0,0,0,1,0,0,Late Night,0,3,Ultra (10K+),1,0,1,Millennial (26-35)
TXN00000136,21-06-2023 19:50,21-06-2023,6,2023,19,Wednesday,USR002726,Bangalore,Tier1,28,Male,Power,MER00714,Vaidya Lodge,Hotel & Lodging,Aurangabad,Paytm,Paytm,1,UPI ID,iOS,11518.92,Failed,0,0,0,0,0,0,0,Evening,0,2,Ultra (10K+),0,1,1,Millennial (26-35)
TXN00000137,05-05-2022 07:03,05-05-2022,5,2022,7,Thursday,USR003150,Madurai,Tier2,33,Other,Low,MER00697,Goel Guest House,Hotel & Lodging,Pune,PhonePe,PhonePe,1,QR Scan,Android,1378.43,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00000138,31-08-2022 14:22,31-08-2022,8,2022,14,Wednesday,USR005936,Nagpur,Tier2,43,Male,Medium,MER00823,Dubey Petrol Pump,Fuel,Jaipur,Paytm,Paytm,1,UPI ID,Android,646.18,Success,0,0,0,0,0,0,0,Afternoon,1,3,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00000139,22-12-2022 21:41,22-12-2022,12,2022,21,Thursday,USR003885,Ranchi,Tier2,50,Female,Medium,MER01651,Bhagat Dhaba,Food & Beverage,Surat,Amazon Pay,Paytm,0,QR Scan,Android,237.74,Success,0,0,0,0,0,0,0,Night,0,4,Small (100-500),1,0,1,Senior (46-55)
TXN00000140,03-07-2022 09:58,03-07-2022,7,2022,9,Sunday,USR007432,Bangalore,Tier1,33,Male,High,MER01094,Reddy Bus Service,Travel,Bikaner,PhonePe,PhonePe,1,Payment Link,Android,11600.35,Success,0,0,0,0,0,0,1,Morning,0,3,Ultra (10K+),1,0,1,Millennial (26-35)
TXN00000141,14-09-2022 09:19,14-09-2022,9,2022,9,Wednesday,USR002150,Hyderabad,Tier1,47,Female,Low,MER00006,Yadav Railway Booking,Travel,Ahmedabad,WhatsApp Pay,PhonePe,0,Payment Link,iOS,2657.03,Pending,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),0,0,1,Senior (46-55)
TXN00000142,18-11-2023 20:52,18-11-2023,11,2023,20,Saturday,USR008637,Chandigarh,Tier3,46,Male,Power,MER00534,Mannan Uber,Auto & Transport,Bangalore,PhonePe,PhonePe,1,UPI ID,Android,290.27,Success,0,0,0,0,0,0,1,Evening,1,4,Small (100-500),1,0,1,Senior (46-55)
TXN00000143,18-07-2022 08:11,18-07-2022,7,2022,8,Monday,USR000690,Aligarh,Tier3,25,Male,High,MER01294,Malhotra Auto Rickshaw,Auto & Transport,Chennai,Google Pay,Google Pay,1,Payment Link,iOS,75.78,Success,0,0,0,0,0,0,0,Morning,0,3,Micro (<100),1,0,1,Gen Z (18-25)
TXN00000144,12-11-2022 11:44,12-11-2022,11,2022,11,Saturday,USR001881,Coimbatore,Tier2,41,Female,High,MER01419,Solanki HP Petrol,Fuel,Kolkata,PhonePe,Paytm,0,UPI ID,Android,4762.67,Success,0,0,0,0,0,0,1,Morning,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000145,26-01-2023 18:57,26-01-2023,1,2023,18,Thursday,USR006250,Chandigarh,Tier3,21,Male,Medium,MER00620,Batta Fuel Station,Fuel,Delhi,PhonePe,PhonePe,1,Payment Link,Android,2657.46,Success,0,0,0,1,1,0,0,Evening,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00000146,02-11-2022 17:01,02-11-2022,11,2022,17,Wednesday,USR003091,Mumbai,Tier1,32,Male,High,MER01104,Bhatt Snapdeal,E-commerce,Bangalore,Google Pay,PhonePe,0,QR Scan,iOS,2889.93,Pending,0,0,0,0,0,0,0,Evening,1,4,Large (1K-5K),0,0,1,Millennial (26-35)
TXN00000147,17-11-2022 23:24,17-11-2022,11,2022,23,Thursday,USR005902,Hyderabad,Tier1,36,Male,Medium,MER00347,Atwal Travel Agency,Travel,Jaipur,Google Pay,Google Pay,1,UPI ID,iOS,2056.65,Success,0,0,0,0,0,0,0,Night,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000148,02-04-2022 13:12,02-04-2022,4,2022,13,Saturday,USR002906,Ranchi,Tier2,20,Male,Medium,MER01802,Maharaj Friend Transfer,P2P Transfer,Chennai,Google Pay,Google Pay,1,UPI ID,Android,1636.02,Success,0,0,0,0,0,0,1,Afternoon,0,2,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00000149,09-09-2022 16:05,09-09-2022,9,2022,16,Friday,USR008868,Kolkata,Tier1,36,Other,High,MER01330,Bala Service Apartment,Hotel & Lodging,Coimbatore,PhonePe,PhonePe,1,Payment Link,Android,2094.38,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000150,22-02-2022 09:18,22-02-2022,2,2022,9,Tuesday,USR000909,Hyderabad,Tier1,27,Female,Medium,MER00197,Acharya Boutique,Clothing & Fashion,Mumbai,CRED,CRED,1,UPI ID,Android,1577.42,Failed,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),0,1,1,Millennial (26-35)
TXN00000151,23-06-2023 15:59,23-06-2023,6,2023,15,Friday,USR006654,Moradabad,Tier3,24,Male,Medium,MER00138,Solanki Guest House,Hotel & Lodging,Moradabad,PhonePe,PhonePe,1,UPI ID,Android,1830.37,Success,0,0,0,0,0,0,0,Afternoon,0,2,Large (1K-5K),1,0,0,Gen Z (18-25)
TXN00000152,15-08-2022 13:37,15-08-2022,8,2022,13,Monday,USR000796,Kanpur,Tier2,49,Male,Medium,MER00459,Karan Dhaba,Food & Beverage,Hyderabad,WhatsApp Pay,WhatsApp Pay,1,QR Scan,Web,148.02,Success,0,0,0,0,0,0,0,Afternoon,1,3,Small (100-500),1,0,1,Senior (46-55)
TXN00000153,29-01-2023 19:33,29-01-2023,1,2023,19,Sunday,USR001338,Delhi,Tier1,40,Female,Medium,MER00268,Dutt Railway Booking,Travel,Rajkot,Paytm,Paytm,1,QR Scan,Android,2559.24,Success,0,0,0,0,0,0,1,Evening,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000154,05-06-2022 15:56,05-06-2022,6,2022,15,Sunday,USR003154,Ahmedabad,Tier1,32,Female,Low,MER01483,Dewan Guest House,Hotel & Lodging,Gorakhpur,Google Pay,Google Pay,1,UPI ID,Android,2609.79,Pending,0,0,0,0,0,0,1,Afternoon,0,2,Large (1K-5K),0,0,1,Millennial (26-35)
TXN00000155,07-10-2023 13:15,07-10-2023,10,2023,13,Saturday,USR005037,Jaipur,Tier2,38,Male,Low,MER00687,Rama Airlines,Travel,Nagpur,PhonePe,PhonePe,1,UPI ID,iOS,2172.38,Success,0,0,0,0,0,0,1,Afternoon,1,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00000156,21-07-2023 15:29,21-07-2023,7,2023,15,Friday,USR007146,Kolkata,Tier1,42,Male,Medium,MER00947,Uppal Nykaa,E-commerce,Chennai,Google Pay,Google Pay,1,QR Scan,Android,2381.32,Failed,0,0,0,0,0,0,0,Afternoon,0,3,Large (1K-5K),0,1,1,Gen X (36-45)
TXN00000157,15-09-2022 11:18,15-09-2022,9,2022,11,Thursday,USR000033,Kanpur,Tier2,21,Male,Medium,MER00202,Barad Fresh Mart,Grocery,Lucknow,Google Pay,Google Pay,1,UPI ID,Android,838.86,Success,0,0,0,0,0,0,0,Morning,1,3,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00000158,16-08-2022 13:25,16-08-2022,8,2022,13,Tuesday,USR000337,Kanpur,Tier2,48,Female,Medium,MER00874,Iyer Friend Transfer,P2P Transfer,Kolkata,Google Pay,PhonePe,0,Intent,iOS,2523.68,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Senior (46-55)
TXN00000159,18-08-2023 10:58,18-08-2023,8,2023,10,Friday,USR006387,Bangalore,Tier1,36,Male,Medium,MER00648,Natarajan Juice Corner,Food & Beverage,Kanpur,Google Pay,Google Pay,1,UPI ID,Android,334.82,Success,0,0,0,0,0,0,0,Morning,1,3,Small (100-500),1,0,1,Gen X (36-45)
TXN00000160,08-12-2022 18:29,08-12-2022,12,2022,18,Thursday,USR001661,Indore,Tier2,38,Female,Medium,MER00124,Parmer Spa,Salon & Wellness,Kolkata,Google Pay,Google Pay,1,Intent,Android,330.97,Success,0,0,0,0,0,0,0,Evening,0,4,Small (100-500),1,0,1,Gen X (36-45)
TXN00000161,23-06-2023 19:20,23-06-2023,6,2023,19,Friday,USR001424,Delhi,Tier1,24,Male,Low,MER01453,Bains Supermart,Grocery,Mumbai,Paytm,Paytm,1,UPI ID,iOS,852.16,Success,0,0,0,0,0,0,0,Evening,0,2,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00000162,06-12-2022 14:46,06-12-2022,12,2022,14,Tuesday,USR004625,Kolkata,Tier1,57,Female,Power,MER00920,Mander Residency,Rent,Guwahati,PhonePe,PhonePe,1,UPI ID,Android,13134.84,Success,0,0,0,0,0,0,0,Afternoon,0,4,Ultra (10K+),1,0,1,Elder (55+)
TXN00000163,21-11-2022 14:45,21-11-2022,11,2022,14,Monday,USR007043,Surat,Tier2,39,Female,Power,MER01542,Korpal General Store,Grocery,Bangalore,CRED,CRED,1,UPI ID,Android,324.66,Success,0,0,0,0,0,0,0,Afternoon,1,4,Small (100-500),1,0,1,Gen X (36-45)
